idtwitter,subj,pos,neg,iro,top,TEXT
1.37E+17,1,1,0,0,1,Buona fortuna governo #Monti finalmente 3 ministeri importanti alle donne #eraora
1.96E+17,1,1,0,0,0,Buona sera a tutti!!
1.87E+17,1,1,0,0,0,buona serata a tutti
1.89E+17,1,1,0,0,0,Buona vigilia a tutti. E giù le mani dagli agnellini! INI INI! IRSTR
1.37E+17,1,1,0,0,1,"Buone per i mercati. Una volta formato, sarà molto difficile smontare il governo Monti. Chi si assume la... http://fb.me/V07vd5EC "
3.96E+17,1,1,0,0,0,Buongiorno #abbestia !!!! pic.twitter.com/wcBSl992Jq
1.96E+17,1,1,0,0,0,Buongiorno a tutti e benvenuta a me Su Twitter!
3.95E+17,1,1,0,0,0,Buongiorno amici cari!
3.92E+17,1,1,0,0,0,buongiorno c:
3.95E+17,1,1,0,0,0,Buongiorno dolcezza @SimonaLuc @ginaginevra @RBaccelliere @ranno_ketty @MarinellaVen @MariMazzucco61 @FioNat77
3.93E+17,1,1,0,0,0,BUONGIORNO PUPEEEEEEEEEEEEEEE
3.96E+17,1,1,0,0,0,c un mito lui
1.37E+17,1,1,0,0,1,Cala il sipario sul #Quirinale. Rito della campanella concluso. Adesso tocca riassestare l'Italia. Buon lavoro a Mario Monti. #governomonti
1.65E+17,1,1,0,0,1,"CAMPANIA, AMENDOLA (PD): GOVERNO MONTI PRIMO AD AIUTARE IL SUD - il Velino/AGV - Agenzia Giornalisti http://fb.me/JpELKN2F "
3.93E+17,1,1,0,0,0,Carissimo Federico oggi è il tuo compleanno!! Tanti AUGURI adorato cugino!!Ti voglio bene http://fb.me/Ws7x8cXM 
1.36E+17,1,1,0,0,1,"Caro Mario Monti, Informazione e Internet sono importanti. Comunque buon lavoro http://mdplab.blogspot.com/2011/11/caro-mario-monti.html … #25aprile #maipiu schiavi"
1.37E+17,1,1,0,0,1,Casini: «Se facciamo governo Monti è un miracolo» http://fb.me/1nXdRk3NT 
1.37E+17,1,1,0,0,1,"Casini:Trovare un'intesa tra forze politiche opposte e' un'impresa,ma per Governo #Monti ci siamo quasi.Un miracolo.Rendiamo grazie a Dio!"
3.93E+17,1,1,0,0,0,Cataniaaa..5 ore di #firmacopie ed io sn felicissima!!!grazieeeee #amorepuroinstore notteeee
1.90E+17,1,1,0,0,0,C'è poco da fare. A me cambia la giornata cantare a squarciagola in macchina la mattina. #buonumore
1.42E+17,1,1,0,0,1,"Cesare DamianoMi accontento di ""ispirare"" il governo Monti sulle questioni in esame. Ho avvertito delle convergenze sul disegno di legge."
1.39E+17,1,1,0,0,1,"che bello sentire ""il nostro Presidente del Consiglio MARIO MONTI"", ero così abituata a Silvio Berlusconi"
1.96E+17,1,1,0,0,1,"Che chè se ne dica, #Grillo ha una grinta che tutti gli altri politici si sognano. #serviziopubblico"
1.37E+17,1,1,0,0,1,Chi è Mario Monti - YouTube http://j.mp/uFt1UO  via @AddToAny (interessante ed utile)
1.35E+17,1,1,0,0,1,Ci diranno che Mario Monti è troppo poco italiano. Bene!!!! #rimontiamo http://italians.corriere.it/2011/11/12/ci-diranno-che-mario-monti-e-troppo-poco-italiano/#.Tr5F-fNwtIx.twitter … via @AddThis
1.89E+17,1,1,0,0,0,Ciao Corrado..........speriamo bene :) :) :).........sempre che non mi trovi in qualche naz... http://www.vesponauta.it/forum/viewtopic.php?t=5294#p169075 …
1.97E+17,1,1,0,0,0,Ciao Tata!.....tu ti sei innamorata dell'Italia.....io della tua Spagna......siamo pari!
3.93E+17,1,1,0,0,0,Citazioni pt. 97Le tue mani combaciano con le mie come se fossero state create solo per me. pic.twitter.com/3OzMz2uYvf
1.65E+17,1,1,0,0,1,Colpo di scena: il professor Monti è a favore di una riforma che tolga il privilegio dei professori di essere rettori.
3.97E+17,1,1,0,0,0,Coma iniziare un buon sabato? Guardandosi South Park il film!
1.96E+17,1,1,0,0,1,Comincio a credere che #Grillo prenderà tanti voti: stanno saltando i nervi a tutti i politicanti #piazzapulita
1.38E+17,1,1,0,0,1,Comunque l'immagine di Mario Monti come il Saddam Hussein del business è fantastica
1.34E+17,1,1,0,0,1,"Comunque se parte il governo Monti è grande vittoria dell' #Udc, di @Pierferdinando e @robertorao"
1.96E+17,1,1,0,0,1,Con #Grillo sembra tutto facile http://goo.gl/fb/PT2lk  #blog #politicapalazzo #beppegrillo #cultura
1.62E+17,1,1,0,0,1,Con i nostri migliori auguri ! Mario Monti http://wp.me/pORyg-2ND  via @wordpressdotcom
1.36E+17,1,1,0,1,1,Conferenza stampa di Mario Monti: dov'erano le battute sulla figa? Troppo sottili?
3.92E+17,1,1,0,0,0,"congratulazioni jay sei incint..""sisi sono felicissima come eleanor del resto che sta con louis perché lo ama tanto e lui ama lei!!1!!1"
1.36E+17,1,1,0,0,1,"Consultazioni: Melchiorre (Lib-dem), si’ a governo Monti, fara’ ripartire Paese: Roma, 13 nov. – (Adnkronos) – “... http://bit.ly/uTSUqC "
1.50E+17,1,1,0,0,1,Contento e orgoglioso del governo #Monti
1.37E+17,1,1,0,0,1,"Corrado Passera. #Ministro per lo Sviluppo Economico, le Infrastrutture e i Trasporti. Una garanzia nel nuovo Governo #Monti"
1.92E+17,1,1,0,0,0,cosa c'è di meglio di un #comodoletto dopo una luuuuunga giornata di università?
3.93E+17,1,1,0,0,0,"Cosa hai imparato che non c'è sui libri? La risposta di @LuTheMonkey ""l'importanza delle persone e dei volontari"" #mmpunibo @25lettori"
3.96E+17,1,1,0,0,0,'cose irresistibili in un ragazzo' pt.4QUANDO SI MORDONO LE LABBRA.
3.97E+17,1,1,0,0,0,Cose irresistibili in una ragazza pt.58Quando fanno finta di non credere ai complimenti invece dentro saltano di gioia
1.61E+17,1,1,0,0,1,Costa Concordia: il saggio silenzio del governo Monti - Internet e Politica http://internetepolitica.blogosfere.it/2012/01/costa-concordia-il-saggio-silenzio-del-governo-monti.html … via @blogosfere
1.42E+17,1,1,0,0,1,"Costi politica, Maroni: Stretta su vitalizi una cosa giusta: Ma l'ha fatta il Parlamento non il governo Monti http://bit.ly/v5DAoL "
1.44E+17,1,1,0,0,1,Credo che monti.. Sia quello giusto #governo monti.... #piùomeno
1.65E+17,1,1,0,0,1,Cresce la fiducia per il Governo Monti e per il Terzo Polo : Generazione Italia http://fb.me/1D99cx4Ws 
1.35E+17,1,1,0,0,1,"Crisi: Rehn, Monti? un amico ed ex collega molto competente: Bruxelles, 10 nov. – (Adnkronos) – “Mario Monti e’ ... http://bit.ly/uf3ZA0 "
1.35E+17,1,1,0,0,1,"Da grandi poteri derivano grandi responsabilità, Illustre Professor Monti. Now save us!"
1.47E+17,1,1,0,0,1,Da leggere oggi Vincenzo Visco sull'Unitá che spiega perché il governo Monti non é esattamente un governo di destra http://rassegna.camera.it/chiosco_new/pagweb/immagineFrame.asp?comeFrom=rassegna&currentArticle=188ZKB …
1.92E+17,1,1,0,0,1,D'accordissimo! #Grillo all'attacco: 'Terrorizziamo i partiti''Ora siamo la terza forza del Paese'
3.92E+17,1,1,0,0,0,DAIIIIIII
1.60E+17,1,1,0,0,1,"D'Alema: il governo Monti è una nostra vittoria, ci lavoravamo da un anno. Ecco meno male, perché nel Pd non la pensavano tutti così"
1.39E+17,1,1,0,0,1,Dalla Comunità Papa Giovanni XXIII i migliori auguri di buon lavoro al neo Premier Sen. Mario Monti. http://bit.ly/sXTiMo 
1.90E+17,1,1,0,0,0,Debutta in pubblico la Collezione Berlingieri al MACRO di Roma. I Berlingieri ne parlano con @MichelaMoro su #Cooltour #RAI5 alle 13.32
1.62E+17,1,1,0,0,1,"Definisce il governo Monti un ""esecutivo di buona volontà"". Ai partiti dice: ""Si impegnino, anche a riscattarsi"
1.62E+17,1,1,0,0,1,del governo #Monti il 31% apprezza che decida in tempi brevi: ci sono anche io!
1.62E+17,1,1,0,0,1,"Delizioso il pezzo di #Bechis sui sondaggi governativi di #Floris: ""Quale é la cosa che ti piace di più e quale meno del governo Monti?"""
3.92E+17,1,1,0,0,0,Della mia determinazione mi piaci tu.
1.37E+17,1,1,0,0,1,"Di Pietro: “Si alla fiducia per governo Monti, ma vogliamo risultati” http://nblo.gs/q8ARm "
1.97E+17,1,1,0,0,0,Dia Mundial del Jazz con il mio amore Chet Baker http://www.youtube.com/watch?v=SxmSY_fA-fA&feature=fvst … <3
1.93E+17,1,1,0,0,1,Difficile sopravvalutare il contributo di Santoro e #Grillo alla coscienza civile e alla maturità degli italiani
1.34E+17,1,1,0,0,1,"Dimissioni di Berlusconi, governo provvisorio con Mario Monti, elezioni. Questo ci serve."
1.91E+17,1,1,0,0,0,"dio come è volato il tempo..ti ho abbracciato, ti ho parlato, sono stata con te..grazie di tutto vita, ti amo più di me stessa @givemehoran"
1.47E+17,1,1,0,0,1,"Dite quello che volete sul governo #monti, ma a me queste ministre attuali mi mettono un'orgoglio addosso in quanto donna che non vi dico :D"
3.92E+17,1,1,0,0,0,ditemi se non è una delle cose più belle del mondo http://24.media.tumblr.com/3de2e958be8c1af3ed0960a6d2e176bd/tumblr_muv73h85yQ1s2x9f5o1_500.gif …
1.96E+17,1,1,0,0,0,Dopo il seratone del Groove... i LOST replicano aspettando il 1°Maggio - LOST IN 80s LIVE - LUN 30 APRILE @the... http://fb.me/15xZNNsgA 
1.37E+17,1,1,0,0,1,"E' appena nato il nuovo governo Monti. Pd, Pdl e Terzo polo insieme con grande senso di responsabilità. Da questo... http://fb.me/G1v7xMMm "
3.92E+17,1,1,0,0,0,è arrivano ora che ne avevo un bisogno estremo e mi sta facendo essere felice come mai prima.
1.38E+17,1,1,0,0,1,e bravo Lehener che in Aula alla Camera ha detto a mario MONTI: FATE PAGARE L'ICI ALLA CHIESA !
1.35E+17,1,1,0,0,1,E bravo Vendola http://bit.ly/vqYOdB  buon commento riguardo al Governo Monti @nichivendola
3.96E+17,1,1,0,0,0,"È il mio sole, la mia forza, il mio tutto."
3.92E+17,1,1,0,0,0,è la mamma più bella di questo mondo. #FelizDiaMAMABertotti
1.37E+17,1,1,0,0,1,E' nato il governo Monti. Speriamo sia buono.
1.62E+17,1,1,0,0,1,E non perderti questo nuovo post:: Vorrei che il #governo #monti fosse proprio così e tu? http://www.micheleficara.com/digitale/vorrei-che-il-governo-monti-fosse-proprio-cosi-e-tu/ …
1.92E+17,1,1,0,0,0,e ora tutti a mangiare una bella pizza!!!!!!
1.96E+17,1,1,0,0,1,È palese che #Grillo quello che fa lo sta facendo perché ha il fuoco della passione dentro. Per questo mi piace. #ServizioPubblico
3.92E+17,1,1,0,0,0,E usciamole un po' 'ste palle!! #forzaragazzi #amalasempre
1.36E+17,1,1,0,0,1,"E. Letta in questo momento Mario Monti incontra parti sociali e rappresentanze istituzionali di giovani e donne, questo il binario giusto."
1.42E+17,1,1,0,0,1,Ecco i primi incoraggianti passi del Governo Monti sulle rinnovabili http://fb.me/NEW1tmNR 
1.37E+17,1,1,0,0,1,"Ecco il governo Monti, nome per nome http://www.linkiesta.it/node/8443  via @linkiesta Buon Lavoro alla nuova squadra Italiana !"
1.37E+17,1,1,0,0,1,"eravamo così abituati a ignoranti, cafoni, prostitute, ladri e indagati che l'educazione del governo #Monti ci sembra un miracolo #ministri"
1.35E+17,1,1,0,0,1,Fede:se silvio se ne va lascio il tg4. Ecco la I notizia positiva che produce il governo monti.
1.40E+17,1,1,0,0,1,Fenomenale servizio su Mario Monti!!! #11-11-11 http://www.youtube.com/watch?v=o-tFVx1A-Ok&sns=tw …
3.92E+17,1,1,0,0,0,Finalmente 3 punti! Vittoria del gruppo! Avanti così! Forza @SassuoloUS
1.37E+17,1,1,0,0,1,Finalmente in Italia spazio a persone tecniche e preparate invece dei soliti cialtroni!governo Monti?Ma và:#MasterchefItalia @lucadegennaro
3.93E+17,1,1,0,0,0,"Finalmente posso guardarmi ""The first time"" *w*"
1.61E+17,1,1,0,0,1,"Finalmente un decreto propositivo, che cerca di incentivare la libera iniziativa , in particolare dei giovani. Forza Mario #Monti"
3.92E+17,1,1,0,0,0,Finalmente! Felicità assoluta! :D http://instagram.com/p/fsaL9aLmGi/ 
1.49E+17,1,1,0,0,1,"Fini, governo Monti non e' fallimento della politica - Politica - ANSA.it - (cont) http://tl.gd/er6m7f "
1.37E+17,1,1,0,0,1,"Fitch promuove Governo Monti, può essere una sorpresa positiva per mercati - http://Finanza.com : http://www.finanza.com/dettaglionotiziatop.asp?ActionNum=347045&Tipo=E#.TsU1gZfKDP8.twitter … via @AddThis"
1.37E+17,1,1,0,1,1,"formato il nuovo governo Monti. Che Dio ce la mandi ""tecnicamente"" buona."
1.97E+17,1,1,0,0,0,Forza ragazzi...siamo sempre con voi! http://fb.me/1ANuh1WX1 
1.37E+17,1,1,0,0,1,Forza Super Mario Monti!!! Salvaci tu e valorizza davvero noi giovani. http://fb.me/1ggJ4Kc4C 
1.37E+17,1,1,0,0,1,"Franceschini: ""Governo Monti, impossibile fare meglio"" http://fb.me/1kzw82fP5 "
1.39E+17,1,1,0,0,1,"Franco Berardi Bifo: Buon lavoro a Mario Monti http://bit.ly/uzcNAO  Questo lo dovete proprio leggere, fa riflettere..."
1.38E+17,1,1,0,0,1,GASPARRI: Sì al governo Monti per senso di responsabilita' http://promotorilibertafrascati.blogspot.com/2011/11/gasparri-si-al-governo-monti-per-senso.html?spref=tw …
1.35E+17,1,1,0,1,1,Geniale Hashtag in vista del possibile incarico di Premier per Mario Monti #FullMonti ed è tra i TT!
1.94E+17,1,1,0,0,0,Già proiettata alla settimana corta
3.97E+17,1,1,0,0,0,giorno dopo giorno mi accorgo quanto Louis sia importante per me
3.92E+17,1,1,0,0,0,Giunta a Booooologna
1.37E+17,1,1,0,0,1,"Giuro di essere emozionata. Nessuna puttana, nessun buffone nel nuovo governo #Monti"
1.58E+17,1,1,0,0,1,Giusto andare avanti con le #liberalizzazioni. Speriamo che #Governo #Monti e #Parlamento non si facciano intimorire. #Taxi
3.92E+17,1,1,0,1,0,GIUSTO DOBBIAMO FARE LORO LA DANZA DELLA PIOGGIA COSI' SONO CONTENTI..............!!!!!!!!!!!! http://fb.me/2SXhXW23j 
1.37E+17,1,1,0,0,1,"Governo #Monti: ma di pubblica amministrazione se ne occuperà qualcuno? E Brunetta: ""Siamo stati bravi!"" http://lnkd.in/smtpws "
1.37E+17,1,1,0,0,1,Governo Monti : finalmente la serieta' e la sobrieta'!Poi.... ricambio generazionale e riaffermazione della Politica.
1.34E+17,1,1,0,0,1,"Governo Monti SUBITO, tutto quello che serve per la stabilità finanziaria, nuova legge elettorale, riforme costituzionali"
1.37E+17,1,1,0,0,1,"Governo Monti, Enrico Letta: ""Bene donne in ruoli chiave, Mario Monti è partito con il piede giusto"" http://www.youtube.com/watch?v=9-ack_55NFA&feature=share …"
1.38E+17,1,1,0,0,1,"Governo Monti, equità e rigore. Avanti così ...."
1.35E+17,1,1,0,0,1,"Governo Monti, perché il compito della politica è prendere atto della realtà..."
1.37E+17,1,1,0,0,1,Governo Monti. Dobbiamo essere contenti. http://fb.me/1gTtMcbuj 
1.37E+17,1,1,0,0,1,Governo Monti: A tre donne ministeri di particolare peso. E’ già un bel passo avanti... http://fb.me/DS666Csq 
1.37E+17,1,1,0,0,1,Governo Monti: dal Senato via libera alla fiducia con 281 sì. Schifani: buon lavoro nell'interesse del Paese - http://www.ilsole24ore.com/art/notizie/2011-11-17/governo-monti-libera-fiducia-203917.shtml?uuid=Aa0scSME …
1.37E+17,1,1,0,0,1,Governo Monti: difficile immaginare di meglio http://fb.me/17mu5LV87 
1.37E+17,1,1,0,0,1,"GOVERNO MONTI: FORUM TERZO SETTORE, APPREZZAMENTO PER I DUE NUOVI MINISTERI: Il Forum del Terzo Settore augura a... http://bit.ly/uFU0dN "
1.36E+17,1,1,0,0,1,"Governo, Bruxelles plaude l’incarico a Mario Monti http://nblo.gs/pWq20 "
1.37E+17,1,1,0,0,1,"Governo, Camusso: ""La serietà è la qualità di Monti"": #cgil #governo #mario monti ROMA – ''La serietà''. E' ques... http://bit.ly/uaE6x4 "
1.37E+17,1,1,0,0,1,"Governo, Monti domani al Quirinale“Sono sereno, il Paese supererà le difficoltà” | Redazione Il Fatto Quotidiano | Il Fatto Quotidiano"
1.59E+17,1,1,0,0,1,"Governo, Monti vede Van Rompuy ""L'Italia va nella giusta direzione"" http://j.mp/w2BrjX "
1.42E+17,1,1,0,0,1,"Governo, Monti: E' trasparente, non c'è conflitto interesse: Squadra ""snella e forte"".Parlamento costante punto ... http://bit.ly/sQHQn3 "
1.37E+17,1,1,0,0,1,"Governo, Monti: quadro ben delineato, nelle prossime ore i dettagli"
1.37E+17,1,1,0,0,1,"Governo, Monti: sooddisfatto per lavoro intenso e proficuo"
1.37E+17,1,1,0,0,1,Governo/ Monti: Fiducia convinta in solidità istituzioni: http://bit.ly/uDd36M 
1.35E+17,1,1,0,0,1,"Governo: Allen Sinai, Monti eccellente, priorita’ tagliare spesa: Roma, 11 nov. – (Adnkronos) – Mario Monti sare... http://bit.ly/vHRYmF "
1.36E+17,1,1,0,0,1,"Governo: Monti diretto al Quirinale tra gli applausi: Roma, 13 nov. (Adnkronos) – Mario Monti ha lasciato palazz... http://bit.ly/vjyTt7 "
1.41E+17,1,1,0,0,1,Governo: Monti vincerà la sfida puntando su equità e giovani http://fb.me/11EMyZgCF 
1.37E+17,1,1,0,0,1,"Governo: Monti, Paese superera’ fase difficile: Roma, 15 nov. (Adnkronos) – L’Italia “sapra’ superare questa fas... http://bit.ly/sXteE5 "
1.36E+17,1,1,0,0,1,"GOVERNO: MONTI, POLITICI IN ESECUTIVO? MIO DESIDERIO MA IMPORTANTE E' APPOGGIO PARTITI http://bit.ly/vpz1pR "
1.36E+17,1,1,0,0,1,"Governo: Monti, profondo rispetto per partiti e Parlamento: Roma, 13 nov. (Adnkronos) – “Mi accingo a questo com... http://bit.ly/u2eXVH "
3.93E+17,1,1,0,0,0,Gran bazza quest'ora buca in giro per la scuola :')
1.37E+17,1,1,0,1,1,Grande attenzione dell'opinione pubblica internazionale all'investitura del governo Monti: è possibile essere al contempo italiani e sobri!
3.92E+17,1,1,0,0,0,Grande fabbro!
1.45E+17,1,1,0,0,1,Grande governo Monti riesce ad unificare i sindacati #manovra
1.55E+17,1,1,0,0,1,Grande Mario Monti #cotechinoelenticchie
3.92E+17,1,1,0,0,0,"GRANDE,GENIO,CAPO,GROSO,IDOLOOOOOOOhttp://www.youtube.com/watch?v=dUZ7YtPUe5Y&feature=youtube_gdata_player …"
1.37E+17,1,1,0,0,1,grandissimo discorso di Mario #Monti al #Senato. E' quello che serve all'Italia. Anche il suo stile british
1.91E+17,1,1,0,0,0,grazie mille francy :) sei gentilissima baciiii (@YouTube http://youtu.be/zlxm4d1h5ZE?a )
3.92E+17,1,1,0,0,0,"grazie per avermi regalato il libro, ti amo.@_onedsonething"
1.40E+17,1,1,0,0,1,Guardate Mario Monti Channel qui http://www.mariomontichannel.blogspot.com  Un avatar simpaticissimo del premier!
1.35E+17,1,1,0,0,1,"Happy 11/11/11, speriamo ci sia una svolta sul Governo Monti.."
1.91E+17,1,1,0,0,0,help meeeeeee sto scoppiando ...e deve ancora arrivare la pasta... 8-X!!!
3.92E+17,1,1,0,0,0,"Ho collezionato 10,896 monete d'oro! Chi di voi può prenderne di più? http://gigam.es/mtw_Tribez  #android, #androidgames, #gameinsight"
1.92E+17,1,1,0,0,0,Ho finalmente consegnato i miei capitoli. Grazie agli amici che mi hanno dato eccellenti spunti per correzioni e integrazioni!
3.96E+17,1,1,0,1,0,"ho finito la tavola in 15 minuti, kiss my ass."
3.93E+17,1,1,0,1,0,Ho la risposta a tutte le vostre domande:Si
1.44E+17,1,1,0,0,1,"Ho molto rispetto per il governo Monti, per questo mi aspetto che si prenda cura di tutti gli italiani, non solo dei più ricchi. #ecco"
1.96E+17,1,1,0,0,0,Ho polverizzato tutti nella missione 'Potenzia la scuderia al livello 10' di #Valor. Potenza... IMMENSA. http://bit.ly/valorgamev 
1.37E+17,1,1,0,0,1,Ho visto tutto il discorso del presidente del consiglio...a me questo Mario Monti piace molto!
3.93E+17,1,1,0,0,0,"http://24.media.tumblr.com/ad4ae2ea1500f54a4db96ec977ba44de/tumblr_mv4n8o6DMr1sphttoo1_250.gif … http://25.media.tumblr.com/2e4c7196678aacabb4922254c1f4e8a0/tumblr_mv4n8o6DMr1sphttoo2_250.gif … 'sti due mi fanno morire. Potrei anche shipparli.Ah, già lo faccio"
1.93E+17,1,1,0,0,1,http://bit.ly/Hty5Td Alle prossime elezioni abbiamo il coraggio di mandarli a casa tutti?Io voto #Beppe #Grillo #movimento5stelle
1.37E+17,1,1,0,0,1,"http://PDAbruzzo.com : GOVERNO MONTI, LEGNINI: “SI’ CONVINTO. ORA EQUITA' E SVILUPPO ACCANTO AL RIGORE"" http://www.pdabruzzo.com/governo-monti-legnini-%e2%80%9csi%e2%80%99-convinto-ora-equita-e-sviluppo-accanto-al-rigore-11403.html …"
1.57E+17,1,1,0,0,1,"http://tinyurl.com/7qyg32d  Lo spred cala, oggi giornata positiva! Continua la mia fiducia verso il governo Monti!"
1.37E+17,1,1,0,0,1,"http://www.corriere.it/politica/11_novembre_16/monti-quirinale-lista_9114b030-102c-11e1-a756-4c2fd73eac66.shtml … E' nato il Governo #Monti, i #ministri sono stati scelti... Buon lavoro!"
1.52E+17,1,1,0,0,1,"http://www.scenaripolitici.com/2011/12/sondaggio-ipsos-csx-145-csx-vicino-al.html … sondaggio non male, vedrai che il PDL cambia di nuovo rotta e si tiene stretto il governo #Monti #opencamera"
3.93E+17,1,1,0,0,0,I film in streaming di Netflix battono i canali via cavo http://ift.tt/1fWTF1P  http://ift.tt/19LqB59  #gzagato
1.39E+17,1,1,0,0,1,"I mercati hanno apprezzato moltissimo il primo giorno di governo #MontiOra ""Lavurà lavurà lavurà"""
1.36E+17,1,1,0,0,1,I mercati promuovono Mario Monti premier La fiducia nell’Italia spinge al rialzo anche Tokyo http://giuseppeforte.altervista.org/blog/i-mercati-promuovono-mario-monti-premier-la-fiducia-nellitalia-spinge-al-rialzo-anche-tokyo/ …
3.97E+17,1,1,0,0,0,"I migliori tweet pt.3 'Ah la musica, una di quelle magie che supera tutte quelle che facciamo noi.'"
1.44E+17,1,1,0,0,1,I ministri del Governo monti sono politici di grande spessore tecnico e morale! Sono fiducioso!
1.92E+17,1,1,0,0,0,"I sogni, la felicità, l'amore, ogni minuto che passa è buono per rivoluzionare tutto..."
1.37E+17,1,1,0,0,1,"il #governo #Monti mi piace, finalmente composto da personaggi di spessore! Speriamo che li facciano lavorare"
1.96E+17,1,1,0,0,1,il 1 maggio lo festeggio con #Grillo troppo contento stò..tutto il resto e noiaaaa :)
3.93E+17,1,1,0,1,0,il bus sa di profumo di A&FAnchio lo metto ma non così tanto!È tutto di ragazzino piccolino ma con profumo e profumo addosso!Hahaha :')
1.63E+17,1,1,0,0,1,Il Consiglio dei Ministri nomina Pier Luigi Celli presidente dell'Enit.Ottima notizia per il turismo italiano .#Governo #Monti
1.89E+17,1,1,0,0,0,"Il fatto che non hai ancora trovato il tuo principe azzurro non significa che tu non sia una principessa."" - Zayn Malik."
1.35E+17,1,1,0,0,1,"Il Governo #Monti è l'unica alternativa possibile,credo che in questo momento di crisi la politica vada messa via,avanti con il gov. tecnico"
1.37E+17,1,1,0,0,1,"Il Governo #Monti e' una spinta alla serietà e allo sviluppo del nostro Paese. E' un #armistizio, i partiti sotterrino le asce di guerra."
1.62E+17,1,1,0,1,1,Il governo #Monti fino ad ora non avrà proprio spaccato ma vedere Feltri e Giannini che flirtano non ha prezzo
1.44E+17,1,1,0,0,1,il governo monti cercherà di mettere in piedi italia che piange.........speriamo bene e speriamo di vederla ridere ........
1.38E+17,1,1,0,0,1,il governo Monti ci invita tutti alla pacatezza e alla sobrietà. Imparare a chiudere la porta è importante http://www.youtube.com/watch?v=Wof0xPUmW38&feature=share … via @youtube
1.37E+17,1,1,0,1,1,"Il governo Monti ha giurato, ma il difficile arriva ora. Beh, non è ancora il momento di cominciare a farci gli upgrade a vicenda! (RB)"
1.63E+17,1,1,0,0,1,"Il Governo Monti piace molto ai leghisti, il sondaggio di Radio Padania scompare dal web http://www.politica24.it/?p=21063 "
1.92E+17,1,1,0,0,0,"Il lavoro più grande che possiamo fare in noi stessi, è quello di saper capire le nostre vere potenzialità!!"
1.93E+17,1,1,0,0,1,Il M5S è stata l'unica forza politica che ha RIFIUTATO rimborsi elettorali!Come si dimostra l'onestà?#serviziopubblico #Grillo #piazzapulita
3.92E+17,1,1,0,0,0,Il MIO regalo per Natale. Grazie Mamma <3 pic.twitter.com/F7fk7frolD
1.47E+17,1,1,0,0,1,Il Pd sostiene il governo Monti per un futuro migliore http://bit.ly/vqNVtT 
1.56E+17,1,1,0,0,1,Il presidente Mario Monti è sempre più apprezzato. Uno così non ce lo dobbiamo far scappare. Occorre appoggiarlo con più decisione.
1.37E+17,1,1,0,0,1,Il professor Monti sta dando una bella lezione ai senatori.
1.92E+17,1,1,0,0,0,"Il Sanremo Baseball è tornato in serie B e merita più spazio sui mezzi di informazione: ""Di tutto questo, dell... http://bit.ly/J2voCK "
1.37E+17,1,1,0,0,1,Il settore auto plaude al governo Monti http://ow.ly/1fHrbs 
1.48E+17,1,1,0,0,1,Il sottoscritto è pieno di speranza ed è una speranza che vi invito a condividere. Mario Monti
1.65E+17,1,1,0,1,1,In 20 giorni la fiducia nel governo #Monti sale di 5 punti percentuali. Decine di telegrammi di cordoglio giunti a #Berlusconi
1.37E+17,1,1,0,0,1,In bocca al lupo Professor Monti... Buon lavoro! #oramonti #berlusconifuoridaicoglioni
1.32E+17,1,1,0,0,1,In Mario Monti we trust ! #acasa
1.35E+17,1,1,0,0,1,Incrociamo le dita per il governo Monti. Speriamo bene!
1.55E+17,1,1,0,0,1,Inizio ad adorare Mario Monti. Merita una standing ovation! Ecco la risposta all'interrogazione di Calderoli http://www.governo.it/Presidente/Comunicati/dettaglio.asp?d=66033&pg=1%2C2121%2C3027&pg_c=1 …
1.60E+17,1,1,0,0,1,"INPS Card: per accreditare la pensione alle Poste in tutta comodità: Con le riforme introdotte dal governo Monti, a… http://goo.gl/fb/7j4kr "
3.97E+17,1,1,0,0,0,interessante
3.97E+17,1,1,0,0,0,Inutili rischi ma va bene così! Vamoooooosssssss!! #NapoliCatania #ForzaNapoliSempre
1.39E+17,1,1,0,0,1,"Io del governo Monti sono convinto. Ma per uscire dalla crisi, ""raddrizzare"" il Paese e preparare la strada ad un bipolarismo civile..."
1.52E+17,1,1,0,0,1,"Io Mario #Monti lo adoro, non posso farci niente!"
3.93E+17,1,1,0,0,0,"Io viaggio, non per andare da qualche parte, ma per andare. Io viaggio per l'amore del viaggio. La grande... http://fb.me/6kZlzaG14 "
1.34E+17,1,1,0,0,1,"Italia. Governo, ripartire da Mario Monti. http://intern.az/uap6am "
3.93E+17,1,1,0,0,0,Jesus che porta il nostro amore a Gaga. Grazie mille :)
1.96E+17,1,1,0,0,0,"Juve, Paratici a Brescia per El Kaddouri e definire Leali. Piace anche Arcari come terzo portiere. I http://bit.ly/JsnTst "
1.92E+17,1,1,0,0,1,L'#Imu è un'istigazione a delinquere. #Grillo riscalda gli animi. Ora. Poi quando arriverà il conto il messaggio sarà ancora più efficace
1.42E+17,1,1,0,0,1,L’editoria non è la Fieg. Una gran bella lettera di @vittoriopasteris a Mario Monti http://www.readability.com/articles/xbikgcxu … via @cfabry
1.36E+17,1,1,0,0,1,La «buona fede» del Professor Monti*** | Global Project http://www.globalproject.info/it/in_movimento/La-buona-fede-del-Professor-Monti/9998 …
3.97E+17,1,1,0,0,0,La 5x04 sarà una vera bomba.
